단지고유번호,필지고유번호,시도,자치구,법정동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
11380100256744,1138010900102780034,서울특별시,은평구,신사동,278-34,서울특별시 은평구 신사동 278-34,우공아파트 102동,우공102동,우공아파트 102동,우공아파트 102동,1,아파트,1,12,2004-07-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000656,1138010900100230044,서울특별시,은평구,신사동,23-44,서울특별시 은평구 신사동 23-44,유성,유성,,,1,아파트,1,8,2003-01-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000653,1138010900100110021,서울특별시,은평구,신사동,11-21,서울특별시 은평구 신사동 11-21,유한베스트빌,유한베스트빌,,,1,아파트,1,19,2002-06-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120153472,1138010900103710000,서울특별시,은평구,신사동,371,서울특별시 은평구 신사동 371,은평신사 두산위브 2차,은평신사두산위브2차,은평신사 두산위브 2차,은평신사 두산위브 2차,1,아파트,3,139,2011-10-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120061474,1138010900103700000,서울특별시,은평구,신사동,370,서울특별시 은평구 신사동 370,은평신사두산위브아파트,은평신사두산위브,은평신사두산위브아파트,은평신사두산위브아파트,1,아파트,6,178,2006-11-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120384632,1138010900103720000,서울특별시,은평구,신사동,372,서울특별시 은평구 신사동 372,응암역 효성해링턴플레이스,응암역효성해링턴플레이스,응암역 효성해링턴플레이스,응암역 효성해링턴플레이스,1,아파트,6,380,2019-03-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100256724,1138010900103670000,서울특별시,은평구,신사동,367,서울특별시 은평구 신사동 367,이랜드 타운아파트,이랜드타운아파트,이랜드 타운아파트,이랜드 타운아파트,1,아파트,3,228,2004-05-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248633,1138010900100120001,서울특별시,은평구,신사동,12-1,서울특별시 은평구 신사동 12-1,임탑아파트,임탑(12-1)100동,임탑아파트,임탑아파트,1,아파트,1,19,2004-06-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100051264,1138010900103640000,서울특별시,은평구,신사동,364,서울특별시 은평구 신사동 364,임탑아파트 101동,임탑(364)101동,임탑아파트 101동,임탑아파트 101동,1,아파트,1,38,2003-09-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100256736,1138010900100380030,서울특별시,은평구,신사동,38-30,서울특별시 은평구 신사동 38-30,정명네스트,정명네스트,,,1,아파트,1,19,2003-08-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380112029732,1138010900100230009,서울특별시,은평구,신사동,23-9,서울특별시 은평구 신사동 23-9,정은노블스아파트(A),정은노블스A,정은노블스아파트(A),정은노블스아파트(A),1,아파트,1,10,2006-10-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120008245,1138010900100230053,서울특별시,은평구,신사동,23-53,서울특별시 은평구 신사동 23-53,정은노블스아파트(B),정은노블스B,정은노블스아파트(B),정은노블스아파트(B),1,아파트,1,10,2006-10-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100052742,1138010900103630000,서울특별시,은평구,신사동,363,서울특별시 은평구 신사동 363,청운아파트,청운,청운아파트,청운아파트,1,아파트,1,35,2003-05-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100256726,1138010900103620000,서울특별시,은평구,신사동,362,서울특별시 은평구 신사동 362,청운제일(362-0),청운제일(362-0),,,1,아파트,1,38,2002-07-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100256731,1138010900103380002,서울특별시,은평구,신사동,338-2,서울특별시 은평구 신사동 338-2,테마빌,테마빌2,테마빌,테마빌,1,아파트,1,11,2004-06-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100050243,1138010900103550000,서울특별시,은평구,신사동,355,서울특별시 은평구 신사동 355,현대아파트,현대2,현대아파트,현대아파트,1,아파트,3,380,1994-04-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000651,1138010900100190084,서울특별시,은평구,신사동,19-84,서울특별시 은평구 신사동 19-84,형진아파트,형진,형진아파트,형진아파트,1,아파트,1,82,1997-04-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000652,1138010900100190117,서울특별시,은평구,신사동,19-117,서울특별시 은평구 신사동 19-117,홍익아파트,홍익,홍익아파트,홍익아파트,1,아파트,1,114,1995-12-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380112029733,1138010900100230010,서울특별시,은평구,신사동,23-10,서울특별시 은평구 신사동 23-10,화림빌딩,화림빌딩(23-10),화림빌딩,화림빌딩,1,아파트,1,7,2006-08-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100052743,1138010900100390002,서울특별시,은평구,신사동,39-2,서울특별시 은평구 신사동 39-2,회림 아파트,회림,회림 아파트,회림 아파트,1,아파트,1,18,2004-01-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120408144,1138010800100020038,서울특별시,은평구,역촌동,2-38,서울특별시 은평구 역촌동 2-38,SM 벨리체,SM벨리체,SM 벨리체,SM 벨리체,1,아파트,1,29,2020-06-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120155837,1138010800102340000,서울특별시,은평구,역촌동,234,서울특별시 은평구 역촌동 234,개성팰리스 아파트,개성팰리스,개성팰리스 아파트,개성팰리스 아파트,1,아파트,1,28,2012-05-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248619,1138010800100440023,서울특별시,은평구,역촌동,44-23,서울특별시 은평구 역촌동 44-23,거성리젠시아파트,거성리젠시,거성리젠시아파트,거성리젠시아파트,1,아파트,1,18,2004-08-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380112029139,1138010800100440006,서울특별시,은평구,역촌동,44-6,서울특별시 은평구 역촌동 44-6,거성리젠시아파트,거성리젠시2차,거성리젠시아파트,거성리젠시아파트,1,아파트,1,20,2006-09-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100256510,1138010800100320035,서울특별시,은평구,역촌동,32-35,서울특별시 은평구 역촌동 32-35,건우 샹그리라,건우샹그리라,건우 샹그리라,건우 샹그리라,1,아파트,1,18,2004-06-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120427646,1138010800100020001,서울특별시,은평구,역촌동,2-1,서울특별시 은평구 역촌동 2-1,고도아파트,고도아파트,고도아파트,고도아파트,1,아파트,1,21,2021-07-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100602625,1138010800100680022,서울특별시,은평구,역촌동,68-22,서울특별시 은평구 역촌동 68-22,궁전,궁전,,,1,아파트,1,18,1994-03-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000676,1138010800100520026,서울특별시,은평구,역촌동,52-26,서울특별시 은평구 역촌동 52-26,귀빈아파트,귀빈,귀빈아파트,귀빈아파트,1,아파트,1,10,2002-12-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100052565,1138010800100630016,서울특별시,은평구,역촌동,63-16,서울특별시 은평구 역촌동 63-16,뉴캐슬아파트,뉴캐슬,,뉴캐슬아파트,1,아파트,1,19,2003-09-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120453046,1138010800100850001,서울특별시,은평구,역촌동,85-1,서울특별시 은평구 역촌동 85-1,더-위일 이노 펠리체,더-위일이노펠리체,더-위일 이노 펠리체,더-위일 이노 펠리체,1,아파트,1,44,2024-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120453689,1138010800100150001,서울특별시,은평구,역촌동,15-1,서울특별시 은평구 역촌동 15-1,더미다스역촌,더미다스아파트,더미다스역촌,더미다스역촌,1,아파트,1,20,2024-12-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248616,1138010800100210021,서울특별시,은평구,역촌동,21-21,서울특별시 은평구 역촌동 21-21,두성아파트,두성,두성아파트,두성아파트,1,아파트,1,18,2004-07-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248630,1138010800102190000,서울특별시,은평구,역촌동,219,서울특별시 은평구 역촌동 219,두성주상복합아파트,두성아파트,두성주상복합아파트,두성주상복합아파트,1,아파트,1,15,2004-12-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248622,1138010800100500024,서울특별시,은평구,역촌동,50-24,서울특별시 은평구 역촌동 50-24,디딤빌아파트,디딤빌아파트,디딤빌아파트,디딤빌아파트,1,아파트,1,19,2000-10-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100052558,1138010800100450030,서울특별시,은평구,역촌동,45-30,서울특별시 은평구 역촌동 45-30,디케이아파트,디케이,디케이아파트,디케이아파트,1,아파트,1,19,2003-09-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100051861,1138010800100240025,서울특별시,은평구,역촌동,24-25,서울특별시 은평구 역촌동 24-25,딩크아파트,한명딩크,딩크아파트,딩크아파트,1,아파트,1,19,2003-05-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120393175,1138010800100020100,서울특별시,은평구,역촌동,2-100,서울특별시 은평구 역촌동 2-100,라움,라움,라움,라움,1,아파트,1,29,2019-08-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120041860,1138010800100850041,서울특별시,은평구,역촌동,85-41,서울특별시 은평구 역촌동 85-41,리더스파크,리더스파크,리더스파크,리더스파크,1,아파트,1,52,2006-05-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000675,1138010800100520015,서울특별시,은평구,역촌동,52-15,서울특별시 은평구 역촌동 52-15,만민라이프,만민라이프,만민라이프,만민라이프,1,아파트,1,12,2002-07-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248624,1138010800100590015,서울특별시,은평구,역촌동,59-15,서울특별시 은평구 역촌동 59-15,만민라이프아파트,만민라이프(A동),만민라이프아파트,만민라이프아파트,1,아파트,1,17,2004-04-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380120008239,1138010800100830026,서울특별시,은평구,역촌동,83-26,서울특별시 은평구 역촌동 83-26,명남 뉴아파트,명남뉴,명남 뉴아파트,명남 뉴아파트,1,아파트,1,12,2005-06-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100051772,1138010800100320003,서울특별시,은평구,역촌동,32-3,서울특별시 은평구 역촌동 32-3,명남뉴아파트,명남뉴(32-3),명남뉴아파트,명남뉴아파트,1,아파트,1,18,2004-01-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100248628,1138010800100720004,서울특별시,은평구,역촌동,72-4,서울특별시 은평구 역촌동 72-4,명남뉴아파트,명남뉴아파트,명남뉴아파트,명남뉴아파트,1,아파트,1,19,2004-07-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11380100000669,1138010800100620016,서울특별시,은평구,역촌동,62-16,서울특별시 은평구 역촌동 62-16,무궁화,무궁화,,,1,아파트,3,72,1972-08-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
