name,region,min_price_억,mid_price_억,max_price_억,area_label,updated_at,source_note,price_source,transaction_count,latest_deal_date,source_url
거성푸르뫼2,구로구,4.0,4.3,4.63,전용 60~60㎡,2026-06-06,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
라인,구로구,4.07,4.31,4.48,전용 60~60㎡,2026-07-04,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-07-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대상,구로구,4.23,4.4,4.6,전용 60~60㎡,2026-04-04,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-04-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동부골든,구로구,4.5,4.62,4.7,전용 60~60㎡,2026-06-12,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
양우,구로구,4.45,4.67,4.9,전용 60~60㎡,2026-06-15,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동부(105동~106동),구로구,4.59,4.73,5.05,전용 60~60㎡,2026-05-20,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동선,구로구,4.7,4.75,4.75,전용 58~58㎡,2026-05-16,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
서울가든,구로구,4.7,4.85,5.85,전용 55~55㎡,2026-06-26,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금호,구로구,4.85,4.9,5.0,전용 60~60㎡,2026-04-25,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-04-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
순영웰라이빌1차,구로구,4.8,4.9,5.0,전용 60~60㎡,2026-05-09,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-05-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
경남1,구로구,5.0,5.2,5.3,전용 60~60㎡,2026-05-20,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상우,구로구,5.05,5.2,5.45,전용 59~59㎡,2026-05-16,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한신플러스타운,구로구,5.28,5.35,5.64,전용 60~60㎡,2026-07-06,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-07-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
덕영드림,구로구,5.05,5.39,5.65,전용 56~56㎡,2026-04-28,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-04-28,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
경남2,구로구,5.08,5.4,5.7,전용 60~60㎡,2026-06-29,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
청솔우성,구로구,5.0,5.4,5.5,전용 59~59㎡,2026-06-14,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-14,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
우리유앤미,구로구,5.05,5.51,5.79,전용 54~59㎡,2026-06-27,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
우림필유,구로구,5.48,5.59,5.85,전용 60~60㎡,2026-05-23,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
오류동금호어울림,구로구,5.5,5.6,5.83,전용 60~60㎡,2026-06-26,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
구일우성,구로구,5.41,5.65,5.86,전용 59~59㎡,2026-07-03,국토부 실거래 25건 · 10~90백분위,molit_csv,25,2026-07-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
두산,구로구,5.2,5.65,6.1,전용 60~60㎡,2026-07-04,국토부 실거래 21건 · 10~90백분위,molit_csv,21,2026-07-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신개봉삼환,구로구,5.5,5.7,5.8,전용 60~60㎡,2026-05-23,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
다솜금호,구로구,5.2,5.72,6.09,전용 60~60㎡,2026-07-05,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-07-05,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
월드,구로구,4.5,5.8,6.45,전용 60~60㎡,2026-05-14,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-14,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
럭키,구로구,5.2,5.85,5.9,전용 56~60㎡,2026-07-02,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-07-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
청구,구로구,5.47,5.85,6.25,전용 60~60㎡,2026-06-12,국토부 실거래 15건 · 10~90백분위,molit_csv,15,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대연예인,구로구,5.5,5.9,5.99,전용 55~55㎡,2026-05-09,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-05-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
구로지웰,구로구,5.2,5.93,6.05,전용 60~60㎡,2026-06-22,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼천리,구로구,5.55,5.95,6.45,전용 60~60㎡,2026-06-27,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-06-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
중앙하이츠,구로구,5.45,6.0,6.0,전용 60~60㎡,2026-04-16,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한일유앤아이,구로구,5.65,6.0,6.0,전용 60~60㎡,2026-07-07,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-07-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한진,구로구,5.7,6.0,6.3,전용 60~60㎡,2026-06-27,국토부 실거래 27건 · 10~90백분위,molit_csv,27,2026-06-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
구로두산,구로구,5.86,6.1,6.6,전용 52~52㎡,2026-06-20,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한신,구로구,5.49,6.1,6.13,전용 60~60㎡,2026-05-08,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-08,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동아한신,구로구,6.0,6.25,6.85,전용 60~60㎡,2026-05-20,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
구로현대,구로구,6.0,6.3,6.7,전용 56~56㎡,2026-06-13,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼환,구로구,5.65,6.3,6.5,전용 59~59㎡,2026-06-22,국토부 실거래 15건 · 10~90백분위,molit_csv,15,2026-06-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼호,구로구,5.35,6.32,6.6,전용 60~60㎡,2026-02-28,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-02-28,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
영풍마드레빌,구로구,6.4,6.4,6.5,전용 60~60㎡,2026-05-23,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
이화우성,구로구,6.1,6.43,7.05,전용 60~60㎡,2026-06-24,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-24,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
영화,구로구,6.4,6.5,7.75,전용 60~60㎡,2026-04-29,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-04-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대우,구로구,5.97,6.55,6.97,전용 60~60㎡,2026-06-30,국토부 실거래 25건 · 10~90백분위,molit_csv,25,2026-06-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
경남아너스빌,구로구,6.6,6.64,6.75,전용 60~60㎡,2026-05-12,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
일신건영,구로구,6.0,6.78,6.8,전용 60~60㎡,2026-05-12,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
하버라인3단지,구로구,6.65,6.78,7.1,전용 60~60㎡,2026-07-07,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-07-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
하버라인2단지,구로구,6.46,6.89,6.95,전용 60~60㎡,2026-06-14,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-14,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
천왕이펜하우스1단지,구로구,6.9,7.02,7.2,전용 60~60㎡,2026-04-11,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-04-11,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
중앙하이츠(1269),구로구,7.0,7.04,7.3,전용 60~60㎡,2026-04-25,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-04-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
온수힐스테이트,구로구,6.5,7.2,7.35,전용 60~60㎡,2026-07-03,국토부 실거래 15건 · 10~90백분위,molit_csv,15,2026-07-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
구로두산위브,구로구,6.67,7.35,7.5,전용 50~57㎡,2026-06-13,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
천왕연지타운1단지,구로구,7.1,7.4,7.45,전용 60~60㎡,2026-04-28,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-28,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한신휴플러스(1280-0),구로구,6.75,7.55,8.45,전용 50~58㎡,2026-07-03,국토부 실거래 19건 · 10~90백분위,molit_csv,19,2026-07-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신영지웰에스테이트개봉역,구로구,7.5,7.78,8.0,전용 59~60㎡,2026-06-20,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대홈타운,구로구,7.0,7.96,8.67,전용 59~59㎡,2026-06-17,국토부 실거래 21건 · 10~90백분위,molit_csv,21,2026-06-17,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성래미안,구로구,7.85,7.99,8.6,전용 56~58㎡,2026-06-15,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
개봉푸르지오,구로구,7.95,8.0,8.49,전용 60~60㎡,2026-06-15,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
미성,구로구,7.2,8.03,8.2,전용 52~52㎡,2026-06-15,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼환로즈빌,구로구,8.05,8.15,8.6,전용 60~60㎡,2026-05-21,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-21,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대,구로구,5.33,8.35,9.18,전용 56~60㎡,2026-06-27,국토부 실거래 23건 · 10~90백분위,molit_csv,23,2026-06-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
개봉동현대아이파크,구로구,7.8,8.55,9.2,전용 60~60㎡,2026-06-23,국토부 실거래 15건 · 10~90백분위,molit_csv,15,2026-06-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한마을,구로구,8.0,8.6,9.3,전용 60~60㎡,2026-06-15,국토부 실거래 41건 · 10~90백분위,molit_csv,41,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
우성5,구로구,8.7,8.7,9.35,전용 60~60㎡,2026-03-09,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-03-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신도림롯데아파트,구로구,9.3,9.7,10.0,전용 60~60㎡,2026-05-07,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대홈타운아파트,구로구,9.3,9.7,10.0,전용 60~60㎡,2026-06-06,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
고척파크푸르지오,구로구,9.25,9.75,9.9,전용 60~60㎡,2026-06-12,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
벽산,금천구,3.64,3.9,4.0,전용 60~60㎡,2026-06-22,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
진도1차,금천구,3.85,4.25,4.4,전용 60~60㎡,2026-05-15,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
관악산벽산타운5,금천구,4.35,4.47,4.9,전용 59~59㎡,2026-06-27,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-06-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
무지개,금천구,4.48,4.55,4.67,전용 54~54㎡,2026-05-25,국토부 실거래 20건 · 10~90백분위,molit_csv,20,2026-05-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼익,금천구,4.2,4.57,4.8,전용 60~60㎡,2026-06-06,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-06-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
우방,금천구,3.98,4.64,4.94,전용 60~60㎡,2026-06-20,국토부 실거래 14건 · 10~90백분위,molit_csv,14,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
시흥동월드메르디앙,금천구,4.68,4.88,4.9,전용 60~60㎡,2026-05-04,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
계룡아파트,금천구,4.65,5.0,5.15,전용 59~59㎡,2026-06-01,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
독산주공14단지,금천구,5.1,5.4,6.35,전용 59~59㎡,2026-05-05,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-05,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신도브래뉴,금천구,5.47,5.69,5.83,전용 56~56㎡,2026-06-16,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금천현대,금천구,5.45,6.1,6.39,전용 60~60㎡,2026-06-23,국토부 실거래 19건 · 10~90백분위,molit_csv,19,2026-06-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
두산,금천구,6.2,6.6,7.1,전용 60~60㎡,2026-06-19,국토부 실거래 27건 · 10~90백분위,molit_csv,27,2026-06-19,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
e편한세상독산더타워,금천구,7.5,7.8,8.15,전용 60~60㎡,2026-06-18,국토부 실거래 18건 · 10~90백분위,molit_csv,18,2026-06-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
남서울힐스테이트,금천구,7.8,8.1,8.38,전용 60~60㎡,2026-06-13,국토부 실거래 17건 · 10~90백분위,molit_csv,17,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금천롯데캐슬골드파크2차201동202동,금천구,8.9,9.28,9.65,전용 59~60㎡,2026-06-01,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-06-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금천롯데캐슬골드파크1차,금천구,9.5,9.5,9.97,전용 60~60㎡,2026-02-07,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-02-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금천롯데캐슬골드파크3차,금천구,9.5,9.79,10.0,전용 60~60㎡,2026-05-29,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-05-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
초안1,노원구,3.7,3.8,4.0,전용 60~60㎡,2026-06-29,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
중앙하이츠(5지역),노원구,3.9,3.94,4.12,전용 60~60㎡,2026-06-25,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-06-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한신1차,노원구,3.9,4.05,4.1,전용 54~54㎡,2026-06-19,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-06-19,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
북부현대,노원구,4.0,4.08,4.3,전용 59~59㎡,2026-06-15,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
미라보(성림),노원구,3.87,4.23,4.48,전용 60~60㎡,2026-05-29,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계신동아,노원구,4.1,4.25,4.8,전용 59~59㎡,2026-06-23,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
초안2,노원구,4.0,4.33,4.63,전용 60~60㎡,2026-07-06,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-07-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
청백4,노원구,4.15,4.4,4.7,전용 59~59㎡,2026-06-18,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-06-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계대림e편한세상,노원구,4.25,4.53,4.8,전용 56~56㎡,2026-05-18,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-05-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
청백3,노원구,2.7,4.53,4.85,전용 59~59㎡,2026-05-28,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-28,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
불암현대,노원구,4.35,4.7,4.8,전용 59~59㎡,2026-06-04,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-06-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한신2차,노원구,4.5,4.71,4.75,전용 58~58㎡,2026-07-02,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-07-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
청암2단지,노원구,4.4,4.75,5.0,전용 59~59㎡,2026-05-29,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
두산,노원구,4.28,4.76,4.95,전용 52~60㎡,2026-07-04,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-07-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼익포레스트아파트,노원구,4.67,4.8,5.2,전용 51~51㎡,2026-06-24,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-06-24,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼창,노원구,4.45,4.8,4.95,전용 57~57㎡,2026-05-16,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계대림,노원구,4.5,4.8,4.99,전용 60~60㎡,2026-04-25,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-04-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
성원상떼빌,노원구,4.7,4.82,4.9,전용 60~60㎡,2026-07-02,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-07-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동아불암,노원구,4.68,4.83,5.04,전용 59~59㎡,2026-06-12,국토부 실거래 13건 · 10~90백분위,molit_csv,13,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
건영아파트,노원구,4.8,4.89,5.4,전용 60~60㎡,2026-06-27,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
우방,노원구,4.8,4.9,5.0,전용 60~60㎡,2026-06-23,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-06-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
극동늘푸른,노원구,4.88,4.93,5.0,전용 60~60㎡,2026-05-26,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-05-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계주공13(고층),노원구,4.15,4.95,5.55,전용 58~58㎡,2026-07-04,국토부 실거래 12건 · 10~90백분위,molit_csv,12,2026-07-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대(고려)아파트,노원구,4.85,5.1,5.1,전용 59~59㎡,2026-05-23,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
벽산,노원구,4.45,5.15,6.4,전용 58~60㎡,2026-05-19,국토부 실거래 23건 · 10~90백분위,molit_csv,23,2026-05-19,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼익아파트,노원구,4.9,5.23,5.42,전용 60~60㎡,2026-05-27,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
은빛1단지,노원구,5.0,5.25,5.4,전용 60~60㎡,2026-07-03,국토부 실거래 27건 · 10~90백분위,molit_csv,27,2026-07-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼익2차아파트,노원구,5.0,5.27,6.0,전용 52~55㎡,2026-05-22,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신원아파트,노원구,4.87,5.27,5.35,전용 60~60㎡,2026-06-13,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계주공2(저층),노원구,5.0,5.28,6.0,전용 59~59㎡,2026-04-10,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-10,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대(6차),노원구,4.97,5.28,5.65,전용 60~60㎡,2026-06-20,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계주공16(고층),노원구,4.85,5.3,5.59,전용 58~59㎡,2026-07-02,국토부 실거래 60건 · 10~90백분위,molit_csv,60,2026-07-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대동아파트,노원구,5.1,5.32,5.5,전용 60~60㎡,2026-05-01,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼익4단지아파트,노원구,5.3,5.33,5.9,전용 59~59㎡,2026-05-30,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
은빛2단지,노원구,4.83,5.34,5.65,전용 60~60㎡,2026-06-26,국토부 실거래 26건 · 10~90백분위,molit_csv,26,2026-06-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
건영장미아파트,노원구,4.95,5.35,5.45,전용 60~60㎡,2026-06-11,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-11,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성,노원구,5.0,5.35,5.63,전용 60~60㎡,2026-06-15,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
보람아파트,노원구,4.88,5.48,5.83,전용 55~55㎡,2026-06-19,국토부 실거래 27건 · 10~90백분위,molit_csv,27,2026-06-19,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금호타운(583),노원구,5.15,5.5,5.7,전용 60~60㎡,2026-05-16,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
공릉우성아파트,노원구,5.24,5.54,5.9,전용 59~60㎡,2026-06-16,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계불암대림,노원구,5.4,5.64,5.8,전용 59~59㎡,2026-06-17,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-17,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상계주공10(저층),노원구,5.1,5.65,6.2,전용 55~55㎡,2026-06-04,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대성우아파트,노원구,4.95,5.65,6.0,전용 60~60㎡,2026-06-15,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대동,노원구,3.5,5.67,6.33,전용 60~60㎡,2026-06-26,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
코오롱,노원구,5.4,5.67,5.8,전용 60~60㎡,2026-06-01,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
상아,노원구,5.2,5.68,5.9,전용 51~51㎡,2026-06-11,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-11,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주공2,노원구,5.09,5.75,5.94,전용 59~60㎡,2026-06-26,국토부 실거래 20건 · 10~90백분위,molit_csv,20,2026-06-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
공릉동한보에센시티아파트,노원구,5.57,5.79,6.0,전용 59~59㎡,2026-06-07,국토부 실거래 16건 · 10~90백분위,molit_csv,16,2026-06-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
