단지고유번호,필지고유번호,시도,시군구,일반구,읍면동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
28237100442054,2823710700100660019,인천광역시,부평구,,부개동,66-19,인천광역시 부평구 부개동 66-19,백조(차),백조(차),,,1,아파트,1,10,1984-06-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120000089,2823710700100850002,인천광역시,부평구,,부개동,85-2,인천광역시 부평구 부개동 85-2,백조(가),백조(가),,,1,아파트,1,35,1981-01-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005776,2823710700100900001,인천광역시,부평구,,부개동,90-1,인천광역시 부평구 부개동 90-1,삼이,삼이,,,1,아파트,2,50,1983-05-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120000092,2823710700100950002,인천광역시,부평구,,부개동,95-2,인천광역시 부평구 부개동 95-2,백조(바),백조(바),,,1,아파트,1,25,1983-12-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120000077,2823710700101040005,인천광역시,부평구,,부개동,104-5,인천광역시 부평구 부개동 104-5,신삼호(B동),신삼호(B동),,,1,아파트,1,20,1981-07-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005780,2823710700101050005,인천광역시,부평구,,부개동,105-5,인천광역시 부평구 부개동 105-5,신삼호(A동),신삼호(A동),,,1,아파트,1,40,1981-07-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005769,2823710700101200046,인천광역시,부평구,,부개동,120-46,인천광역시 부평구 부개동 120-46,백영아파트,백영,백영아파트,백영아파트,1,아파트,1,128,1999-02-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120133251,2823710700101200068,인천광역시,부평구,,부개동,120-68,인천광역시 부평구 부개동 120-68,이레하이니스,이레하이니스,이레하이니스,이레하이니스,1,아파트,1,19,2010-11-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005766,2823710700101200347,인천광역시,부평구,,부개동,120-347,인천광역시 부평구 부개동 120-347,동산,동산,,,1,아파트,1,35,1984-07-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005790,2823710700101310003,인천광역시,부평구,,부개동,131-3,인천광역시 부평구 부개동 131-3,한양,한양,,,1,아파트,1,40,1982-12-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120329560,2823710700101480016,인천광역시,부평구,,부개동,148-16,인천광역시 부평구 부개동 148-16,주영팰리스Ⅱ,주영팰리스Ⅱ,주영팰리스Ⅱ,주영팰리스Ⅱ,1,아파트,1,35,2015-12-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100218910,2823710700101910015,인천광역시,부평구,,부개동,191-15,인천광역시 부평구 부개동 191-15,삼성아파트,삼성,삼성아파트,삼성아파트,1,아파트,1,19,2003-06-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005768,2823710700102510002,인천광역시,부평구,,부개동,251-2,인천광역시 부평구 부개동 251-2,동원,동원,,,1,아파트,4,192,1991-02-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005777,2823710700102600010,인천광역시,부평구,,부개동,260-10,인천광역시 부평구 부개동 260-10,성업아파트,성업,,성업아파트,1,아파트,2,80,1985-05-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005793,2823710700102700000,인천광역시,부평구,,부개동,270,인천광역시 부평구 부개동 270,그린힐,반도그린힐,그린힐,그린힐,1,아파트,1,64,2002-08-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100051001,2823710700102960002,인천광역시,부평구,,부개동,296-2,인천광역시 부평구 부개동 296-2,리노빌아파트,리노빌,리노빌아파트,리노빌아파트,1,아파트,1,103,2003-09-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120083308,2823710700103040002,인천광역시,부평구,,부개동,304-2,인천광역시 부평구 부개동 304-2,해마루아파트,(304-2),해마루아파트,해마루아파트,1,아파트,1,16,2007-08-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120083309,2823710700103040003,인천광역시,부평구,,부개동,304-3,인천광역시 부평구 부개동 304-3,해마루아파트,(304-3),해마루아파트,해마루아파트,1,아파트,1,14,2007-09-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120301537,2823710700103080003,인천광역시,부평구,,부개동,308-3,인천광역시 부평구 부개동 308-3,부개동동도센트리움,부개동동도센트리움,부개동동도센트리움,부개동동도센트리움,1,아파트,2,217,2014-10-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005792,2823710700103080005,인천광역시,부평구,,부개동,308-5,인천광역시 부평구 부개동 308-5,현대아파트,현대,현대아파트,현대아파트,1,아파트,2,184,1993-05-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005791,2823710700103800000,인천광역시,부평구,,부개동,380,인천광역시 부평구 부개동 380,한일아파트,한일,,한일아파트,1,아파트,4,110,1984-03-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005760,2823710700104020000,인천광역시,부평구,,부개동,402,인천광역시 부평구 부개동 402,광일아파트,광일,광일아파트,광일아파트,1,아파트,1,55,1985-01-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005824,2823710700104420003,인천광역시,부평구,,부개동,442-3,인천광역시 부평구 부개동 442-3,한국아파트,한국,한국아파트,한국아파트,1,아파트,5,580,1992-07-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005783,2823710700104770000,인천광역시,부평구,,부개동,477,인천광역시 부평구 부개동 477,욱일아파트,욱일,,욱일아파트,1,아파트,6,468,1988-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005762,2823710700104770001,인천광역시,부평구,,부개동,477-1,인천광역시 부평구 부개동 477-1,대동아파트,대동,대동아파트,대동아파트,1,아파트,8,708,1988-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005765,2823710700104770002,인천광역시,부평구,,부개동,477-2,인천광역시 부평구 부개동 477-2,대진APT,대진,대진APT,대진APT,1,아파트,3,258,1988-11-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005761,2823710700104770003,인천광역시,부평구,,부개동,477-3,인천광역시 부평구 부개동 477-3,뉴서울아파트,뉴서울,뉴서울아파트,뉴서울아파트,1,아파트,4,1140,1989-09-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005767,2823710700104770005,인천광역시,부평구,,부개동,477-5,인천광역시 부평구 부개동 477-5,동아APT,동아,동아APT,동아APT,1,아파트,5,384,1988-10-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005778,2823710700104940000,인천광역시,부평구,,부개동,494,인천광역시 부평구 부개동 494,성일아파트,성일,,성일아파트,1,아파트,3,415,1990-11-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005763,2823710700104940001,인천광역시,부평구,,부개동,494-1,인천광역시 부평구 부개동 494-1,대동아파트,대동(494-1),,대동아파트,1,아파트,6,686,1991-06-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100218912,2823710700104960002,인천광역시,부평구,,부개동,496-2,인천광역시 부평구 부개동 496-2,부개주공아파트,주공2단지(임대),부개주공아파트,부개주공아파트,1,아파트,4,446,1996-09-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005772,2823710700104960002,인천광역시,부평구,,부개동,496-2,인천광역시 부평구 부개동 496-2,부개주공아파트,부개주공1,부개주공아파트,부개주공아파트,1,아파트,11,1044,1996-09-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100050227,2823710700104970001,인천광역시,부평구,,부개동,497-1,인천광역시 부평구 부개동 497-1,상우 신명보람 아파트,상우신명보람,상우 신명보람 아파트,신명보람아파트,1,아파트,8,576,1998-07-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005773,2823710700104980005,인천광역시,부평구,,부개동,498-5,인천광역시 부평구 부개동 498-5,부개주공아파트,부개주공3,부개주공아파트,부개주공아파트,1,아파트,19,1724,1996-08-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005789,2823710700104990002,인천광역시,부평구,,부개동,499-2,인천광역시 부평구 부개동 499-2,"푸른마을 한신,삼부아파트","푸른마을한신,삼부","푸른마을 한신,삼부아파트",푸른마을삼부아파트,1,아파트,12,1020,1999-06-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005785,2823710700105000001,인천광역시,부평구,,부개동,500-1,인천광역시 부평구 부개동 500-1,부개5단지 주공아파트,주공5,부개5단지 주공아파트,부개5단지 주공아파트,1,아파트,10,960,1998-06-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100218908,2823710700105000001,인천광역시,부평구,,부개동,500-1,인천광역시 부평구 부개동 500-1,부개5단지 주공아파트,주공5단지(임대),부개5단지 주공아파트,부개5단지 주공아파트,1,아파트,3,357,1998-06-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005774,2823710700105010001,인천광역시,부평구,,부개동,501-1,인천광역시 부평구 부개동 501-1,부개주공아파트,부개주공6,부개주공아파트,부개주공아파트,1,아파트,14,1240,1997-10-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005786,2823710700105020008,인천광역시,부평구,,부개동,502-8,인천광역시 부평구 부개동 502-8,부개주공7단지아파트,부개주공7단지,부개주공7단지아파트,부개주공7단지아파트,1,아파트,13,957,1998-06-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120125946,2823710700105120000,인천광역시,부평구,,부개동,512,인천광역시 부평구 부개동 512,부개역 푸르지오,부개역푸르지오,부개역 푸르지오,부개역 푸르지오,1,아파트,12,1054,2010-01-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120417995,2823710700105200000,인천광역시,부평구,,부개동,520,인천광역시 부평구 부개동 520,부평코오롱하늘채,부평코오롱하늘채,부평코오롱하늘채,부평코오롱하늘채,1,아파트,7,922,2020-12-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120431923,2823710700105250000,인천광역시,부평구,,부개동,525,인천광역시 부평구 부개동 525,부개역 코오롱하늘채,부개역코오롱하늘채,부개역 코오롱하늘채,,1,아파트,6,526,2021-08-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120435172,2823710700105310000,인천광역시,부평구,,부개동,531,인천광역시 부평구 부개동 531,e편한세상 부평역 어반루체,e편한세상부평역어반루체,e편한세상 부평역 어반루체,e편한세상 부평역 어반루체,1,아파트,6,375,2022-05-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120382204,2823710800101050003,인천광역시,부평구,,일신동,105-3,인천광역시 부평구 일신동 105-3,이도엘리브,이도엘리브,이도엘리브,이도엘리브,1,아파트,1,27,2018-12-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100218914,2823710800101080003,인천광역시,부평구,,일신동,108-3,인천광역시 부평구 일신동 108-3,예건,예건,,,1,아파트,1,18,2002-08-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005795,2823710800104090000,인천광역시,부평구,,일신동,409,인천광역시 부평구 일신동 409,풍림아파트 101동~110동,풍림아파트(101동~110동),풍림아파트 101동~110동,풍림아파트,1,아파트,10,750,1995-11-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237100005794,2823710800104100000,인천광역시,부평구,,일신동,410,인천광역시 부평구 일신동 410,일신주공아파트,일신주공아파트(100~112동),일신주공아파트,일신주공아파트,1,아파트,12,967,1995-11-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28237120059640,2823710900103600000,인천광역시,부평구,,구산동,360,인천광역시 부평구 구산동 360,부평자이,부평자이,부평자이,부평자이,1,아파트,9,719,2006-09-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100590292,2824510100100210006,인천광역시,계양구,,효성동,21-6,인천광역시 계양구 효성동 21-6,동서아파트,동서,동서아파트,동서아파트,1,아파트,1,50,1990-12-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009588,2824510100100210011,인천광역시,계양구,,효성동,21-11,인천광역시 계양구 효성동 21-11,현대아파트,현대1,현대아파트,현대아파트,1,아파트,6,874,1991-11-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009562,2824510100100240000,인천광역시,계양구,,효성동,24,인천광역시 계양구 효성동 24,뉴서울아파트,뉴서울2,뉴서울아파트,뉴서울아파트,1,아파트,12,775,1986-12-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009584,2824510100100240003,인천광역시,계양구,,효성동,24-3,인천광역시 계양구 효성동 24-3,중앙하이츠아파트,중앙하이츠,중앙하이츠아파트,중앙하이츠아파트,1,아파트,2,375,1996-11-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009569,2824510100100240007,인천광역시,계양구,,효성동,24-7,인천광역시 계양구 효성동 24-7,동서아파트,동서A동,,동서아파트,1,아파트,1,50,1981-10-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100590294,2824510100100240032,인천광역시,계양구,,효성동,24-32,인천광역시 계양구 효성동 24-32,동서아파트,동서2동,,동서아파트,1,아파트,1,12,1991-02-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009589,2824510100100240049,인천광역시,계양구,,효성동,24-49,인천광역시 계양구 효성동 24-49,현대아파트,현대2,현대아파트,현대아파트,1,아파트,3,340,1992-11-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009568,2824510100100250020,인천광역시,계양구,,효성동,25-20,인천광역시 계양구 효성동 25-20,동남아파트,동남,동남아파트,동남아파트,1,아파트,3,120,1984-06-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009566,2824510100100280000,인천광역시,계양구,,효성동,28,인천광역시 계양구 효성동 28,효성동대림아파트,효성동대림아파트,효성동대림아파트,대림아파트,1,아파트,2,298,1999-09-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009572,2824510100100330002,인천광역시,계양구,,효성동,33-2,인천광역시 계양구 효성동 33-2,두산아파트,두산,두산아파트,두산아파트,1,아파트,9,957,1997-09-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009567,2824510100100690004,인천광역시,계양구,,효성동,69-4,인천광역시 계양구 효성동 69-4,대신아파트,대신,대신아파트,대신아파트,1,아파트,1,120,1989-06-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120393560,2824510100100750003,인천광역시,계양구,,효성동,75-3,인천광역시 계양구 효성동 75-3,효성동메트하임,효성동메트하임,효성동메트하임,효성동메트하임,1,아파트,2,88,2019-09-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009581,2824510100100780001,인천광역시,계양구,,효성동,78-1,인천광역시 계양구 효성동 78-1,신한아파트,신한,신한아파트,신한아파트,1,아파트,3,324,1996-12-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009561,2824510100100990011,인천광역시,계양구,,효성동,99-11,인천광역시 계양구 효성동 99-11,뉴서울아파트,뉴서울1,뉴서울아파트,뉴서울아파트,1,아파트,10,460,1985-06-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009575,2824510100101010005,인천광역시,계양구,,효성동,101-5,인천광역시 계양구 효성동 101-5,백영아파트,백영,백영아파트,백영아파트,1,아파트,2,208,1996-05-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120444442,2824510100101130000,인천광역시,계양구,,효성동,113,인천광역시 계양구 효성동 113,풍산아파트,풍산아파트,풍산아파트,풍산아파트,1,아파트,2,60,1977-08-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009585,2824510100101230057,인천광역시,계양구,,효성동,123-57,인천광역시 계양구 효성동 123-57,태산아파트,태산,태산아파트,태산아파트,1,아파트,12,1178,1997-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120450825,2824510100101510000,인천광역시,계양구,,효성동,151,인천광역시 계양구 효성동 151,계양 동도센트리움 골든베이,계양동도센트리움골든베이,계양 동도센트리움 골든베이,,1,아파트,2,131,2024-04-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100051885,2824510100101960006,인천광역시,계양구,,효성동,196-6,인천광역시 계양구 효성동 196-6,대산아파트,대산,대산아파트,대산아파트,1,아파트,1,130,2003-03-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009591,2824510100102000001,인천광역시,계양구,,효성동,200-1,인천광역시 계양구 효성동 200-1,현대아파트,현대4,현대아파트,현대아파트,1,아파트,5,919,1995-12-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009563,2824510100102070001,인천광역시,계양구,,효성동,207-1,인천광역시 계양구 효성동 207-1,효성동3차뉴서울아파트,뉴서울3차,효성동3차뉴서울아파트,뉴서울3차아파트,1,아파트,4,542,1993-08-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009578,2824510100102200003,인천광역시,계양구,,효성동,220-3,인천광역시 계양구 효성동 220-3,성지아파트,성지,성지아파트,성지아파트,1,아파트,1,98,1993-10-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009586,2824510100102250001,인천광역시,계양구,,효성동,225-1,인천광역시 계양구 효성동 225-1,풍림아파트,풍림,풍림아파트,풍림아파트,1,아파트,2,342,1997-07-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009574,2824510100102280001,인천광역시,계양구,,효성동,228-1,인천광역시 계양구 효성동 228-1,미도아파트,미도,,미도아파트,1,아파트,3,205,1985-01-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009577,2824510100102360006,인천광역시,계양구,,효성동,236-6,인천광역시 계양구 효성동 236-6,서광아파트,서광,,서광아파트,1,아파트,4,140,1983-11-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009564,2824510100102380001,인천광역시,계양구,,효성동,238-1,인천광역시 계양구 효성동 238-1,효성동 뉴서울5차아파트,뉴서울5차,효성동 뉴서울5차아파트,뉴서울5차아파트,1,아파트,6,648,1994-12-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009580,2824510100102420006,인천광역시,계양구,,효성동,242-6,인천광역시 계양구 효성동 242-6,신진아파트,신진,,신진아파트,1,아파트,4,285,1984-12-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009582,2824510100102730000,인천광역시,계양구,,효성동,273,인천광역시 계양구 효성동 273,유승그린아파트,유승,유승그린아파트,유승그린아파트,1,아파트,1,279,1996-11-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009590,2824510100102800005,인천광역시,계양구,,효성동,280-5,인천광역시 계양구 효성동 280-5,현대3차아파트,현대3,현대3차아파트,현대3차아파트,1,아파트,3,374,1992-11-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009570,2824510100102860000,인천광역시,계양구,,효성동,286,인천광역시 계양구 효성동 286,동아아파트,동아,,동아아파트,1,아파트,4,270,1986-05-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009583,2824510100102930001,인천광역시,계양구,,효성동,293-1,인천광역시 계양구 효성동 293-1,중앙공영,중앙,중앙공영,중앙공영,1,아파트,4,168,1989-11-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009565,2824510100103010001,인천광역시,계양구,,효성동,301-1,인천광역시 계양구 효성동 301-1,뉴서울6차아파트,뉴서울6,뉴서울6차아파트,뉴서울6차아파트,1,아파트,2,370,1995-05-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120420491,2824510100103210005,인천광역시,계양구,,효성동,321-5,인천광역시 계양구 효성동 321-5,포레스트백림아파트,포레스트백림,포레스트백림아파트,포레스트백림아파트,1,아파트,1,26,2021-05-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009592,2824510100105560000,인천광역시,계양구,,효성동,556,인천광역시 계양구 효성동 556,유승아파트,유승와이드빌2,유승아파트,유승아파트,1,아파트,4,350,2002-08-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009587,2824510100106230003,인천광역시,계양구,,효성동,623-3,인천광역시 계양구 효성동 623-3,하나아파트,하나,하나아파트,하나아파트,1,아파트,5,498,1996-09-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009560,2824510100106230006,인천광역시,계양구,,효성동,623-6,인천광역시 계양구 효성동 623-6,경남아파트,경남2,,경남아파트,1,아파트,5,156,1990-05-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009579,2824510100106230016,인천광역시,계양구,,효성동,623-16,인천광역시 계양구 효성동 623-16,새사미아파트,새사미,새사미아파트,새사미아파트,1,아파트,9,280,1985-01-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009559,2824510100106230027,인천광역시,계양구,,효성동,623-27,인천광역시 계양구 효성동 623-27,경남아파트,경남1,경남아파트,경남아파트,1,아파트,9,310,1987-07-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120009243,2824510100106750000,인천광역시,계양구,,효성동,675,인천광역시 계양구 효성동 675,금호어울림아파트,금호어울림,금호어울림아파트,금호어울림아파트,1,아파트,9,410,2005-08-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120287318,2824510100106760000,인천광역시,계양구,,효성동,676,인천광역시 계양구 효성동 676,삼성홈타운,삼성홈타운,삼성홈타운,삼성홈타운,1,아파트,1,75,2014-02-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120435013,2824510100106770000,인천광역시,계양구,,효성동,677,인천광역시 계양구 효성동 677,e편한세상 계양 더프리미어,효성이편한세상계양더프리미어,e편한세상 계양 더프리미어,e편한세상 계양 더프리미어,1,아파트,12,1646,2021-10-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120446666,2824510100106890000,인천광역시,계양구,,효성동,689,인천광역시 계양구 효성동 689,서해그랑블 더테라스,서해그랑블더테라스,서해그랑블 더테라스,서해그랑블 더테라스,1,아파트,2,124,2023-06-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009437,2824510200100120004,인천광역시,계양구,,계산동,12-4,인천광역시 계양구 계산동 12-4,삼보아파트,삼보3,삼보아파트,삼보아파트,1,아파트,5,366,1988-10-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009466,2824510200100180004,인천광역시,계양구,,계산동,18-4,인천광역시 계양구 계산동 18-4,팬더아파트,팬더2,팬더아파트,팬더아파트,1,아파트,3,270,1989-09-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009465,2824510200100180013,인천광역시,계양구,,계산동,18-13,인천광역시 계양구 계산동 18-13,팬더아파트,팬더1,팬더아파트,팬더아파트,1,아파트,3,234,1989-09-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009461,2824510200100200000,인천광역시,계양구,,계산동,20,인천광역시 계양구 계산동 20,계산주공아파트,주공,계산주공아파트,계산주공아파트,1,아파트,7,1140,1990-06-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009462,2824510200100360000,인천광역시,계양구,,계산동,36,인천광역시 계양구 계산동 36,태산아파트,태산,태산아파트,태산아파트,1,아파트,5,408,1990-07-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009463,2824510200100490004,인천광역시,계양구,,계산동,49-4,인천광역시 계양구 계산동 49-4,태평아파트,태평,태평아파트,태평아파트,1,아파트,5,432,1990-12-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009434,2824510200100550001,인천광역시,계양구,,계산동,55-1,인천광역시 계양구 계산동 55-1,동남아파트,동남(55-1),동남아파트,동남아파트,1,아파트,5,336,1990-07-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009457,2824510200100570002,인천광역시,계양구,,계산동,57-2,인천광역시 계양구 계산동 57-2,인정프린스아파트,인정프린스,인정프린스아파트,인정프린스아파트,1,아파트,2,299,1992-04-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009471,2824510200100620001,인천광역시,계양구,,계산동,62-1,인천광역시 계양구 계산동 62-1,현대아파트,현대,현대아파트,현대아파트,1,아파트,10,1248,1992-01-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009449,2824510200100760000,인천광역시,계양구,,계산동,76,인천광역시 계양구 계산동 76,영남아파트,영남,영남아파트,영남아파트,1,아파트,4,360,1990-12-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009431,2824510200102880005,인천광역시,계양구,,계산동,288-5,인천광역시 계양구 계산동 288-5,뉴서울1차아파트,뉴서울1,뉴서울1차아파트,뉴서울1차아파트,1,아파트,1,92,1993-11-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245120059314,2824510200102990002,인천광역시,계양구,,계산동,299-2,인천광역시 계양구 계산동 299-2,흥인아이젠,흥인아이젠,,,1,아파트,1,42,2006-11-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009439,2824510200103210002,인천광역시,계양구,,계산동,321-2,인천광역시 계양구 계산동 321-2,삼천리열망아파트,삼천리,삼천리열망아파트,삼천리열망아파트,1,아파트,10,460,1986-07-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009451,2824510200103370011,인천광역시,계양구,,계산동,337-11,인천광역시 계양구 계산동 337-11,원흥아파트,원흥,원흥아파트,원흥아파트,1,아파트,4,170,1991-03-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009436,2824510200103420001,인천광역시,계양구,,계산동,342-1,인천광역시 계양구 계산동 342-1,삼보아파트,삼보1,삼보아파트,삼보아파트,1,아파트,6,474,1987-10-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009467,2824510200103480002,인천광역시,계양구,,계산동,348-2,인천광역시 계양구 계산동 348-2,하나아파트,하나,하나아파트,하나아파트,1,아파트,13,994,1987-08-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009468,2824510200103550001,인천광역시,계양구,,계산동,355-1,인천광역시 계양구 계산동 355-1,한국아파트,한국,한국아파트,한국아파트,1,아파트,2,416,1991-05-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009459,2824510200107310000,인천광역시,계양구,,계산동,731,인천광역시 계양구 계산동 731,정광아파트,정광,정광아파트,정광아파트,1,아파트,2,70,1987-06-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009442,2824510200107530000,인천광역시,계양구,,계산동,753,인천광역시 계양구 계산동 753,서해아파트,서해2,서해아파트,서해아파트,1,아파트,3,222,1990-09-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009464,2824510200108570003,인천광역시,계양구,,계산동,857-3,인천광역시 계양구 계산동 857-3,팬더아파트,팬더,팬더아파트,팬더아파트,1,아파트,2,126,1987-10-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009433,2824510200108980001,인천광역시,계양구,,계산동,898-1,인천광역시 계양구 계산동 898-1,동남아파트,동남,동남아파트,동남아파트,1,아파트,1,102,1989-04-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009441,2824510200108980004,인천광역시,계양구,,계산동,898-4,인천광역시 계양구 계산동 898-4,삼환아파트,삼환2,삼환아파트,삼환아파트,1,아파트,4,144,1989-12-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28245100009429,2824510200108990000,인천광역시,계양구,,계산동,899,인천광역시 계양구 계산동 899,극동아파트,극동,극동아파트,극동아파트,1,아파트,14,629,1985-07-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
