공고번호,시도,자치구,시군구,법정동,대표단지명,세대수,상태,입주예정월,출처
2024000672,서울특별시,서초구,,방배동,아크로 리츠카운티,140,입주예정,2027-10,청약홈 분양정보 오픈API
2024000688,서울특별시,강서구,,등촌동,힐스테이트 등촌역,274,입주예정,2026-10,청약홈 분양정보 오픈API
2024000675,인천광역시,,인천미추홀구,학익동,인하대역 푸르지오 에듀포레,689,입주예정,2028-03,청약홈 분양정보 오픈API
2024000546,서울특별시,금천구,,시흥동,한신더휴 하이엔에듀포레,78,입주예정,2027-07,청약홈 분양정보 오픈API
2024820016,경기도,,수원권선구,,수원당수 A5블록 신혼희망타운(공공분양)(본청약),484,입주예정,2027-06,청약홈 분양정보 오픈API
2024000659,서울특별시,노원구,,월계동,서울원 아이파크,1856,입주예정,2028-07,청약홈 분양정보 오픈API
2024000658,전북특별자치도,,전주덕진구,,전주 인후동 마루힐 센트럴,199,입주예정,2027-09,청약홈 분양정보 오픈API
2024000651,대구광역시,,대구달서구,상인동,상인 푸르지오 센터파크,990,입주예정,2025-06,청약홈 분양정보 오픈API
2024000649,경기도,,화성시,,화성 비봉지구 B1블록 금성백조 예미지2차,530,입주예정,2027-10,청약홈 분양정보 오픈API
2024000642,충청남도,,천안서북구,성성동,성성자이 레이크파크,883,입주예정,2028-02,청약홈 분양정보 오픈API
2024000619,경기도,,평택시,통복동,더 플래티넘 스카이헤론,784,입주예정,2028-06,청약홈 분양정보 오픈API
2024000679,서울특별시,영등포구,,,e편한세상 당산 리버파크,111,입주예정,2028-03,청약홈 분양정보 오픈API
2024000668,경기도,,안양동안구,비산3동,평촌자이 퍼스니티,570,입주예정,2027-12,청약홈 분양정보 오픈API
2024820017,경기도,,성남수정구,창곡동,위례 A2-7블록 신혼희망타운(공공분양) 잔여세대,3,입주예정,2026-12,청약홈 분양정보 오픈API
2024820015,경기도,,의왕시,월암동,의왕월암 A-3블록 신혼희망타운(공공분양)(본청약),424,입주예정,2028-04,청약홈 분양정보 오픈API
2024820014,경기도,,의왕시,월암동,의왕월암 A-1블록 신혼희망타운(공공분양)(본청약),446,입주예정,2027-11,청약홈 분양정보 오픈API
2024000665,충청남도,,서산시,읍내동,서산 휴리움 레이크파크,150,입주예정,2028-02,청약홈 분양정보 오픈API
2024000657,대전광역시,,대전서구,괴정동,둔산 엘리프 더센트럴,864,입주예정,2027-10,청약홈 분양정보 오픈API
2024000655,대전광역시,,대전유성구,복용동,힐스테이트 도안리버파크 5단지,393,입주예정,2027-08,청약홈 분양정보 오픈API
2024000654,대전광역시,,대전유성구,학하동,힐스테이트 도안리버파크 3단지,1223,입주예정,2027-12,청약홈 분양정보 오픈API
2024000644,충청북도,,청주흥덕구,문암동,청주테크노폴리스 힐데스하임 더원(S3블록),543,입주예정,2028-01,청약홈 분양정보 오픈API
2024000601,경기도,,군포시,둔대동,군포대야미 대방 디에트르 시그니처(B3BL),568,입주예정,2027-12,청약홈 분양정보 오픈API
2024000579,충청북도,,청주상당구,남주동,청주 남주 대원칸타빌 더 시엘,460,입주예정,2028-06,청약홈 분양정보 오픈API
2024000646,경기도,,파주시,문산읍,문산역3차 동문 디 이스트 센트럴,748,입주예정,2027-11,청약홈 분양정보 오픈API
2024000607,충청남도,,공주시,유구읍,유구CITY아파트,44,입주예정,2024-12,청약홈 분양정보 오픈API
2024000604,경기도,,고양일산동구,풍동,e편한세상 일산 메이포레 3단지,35,입주예정,2027-03,청약홈 분양정보 오픈API
2024000603,경기도,,고양일산동구,풍동,e편한세상 일산 메이포레 1단지,112,입주예정,2027-03,청약홈 분양정보 오픈API
2024000563,경기도,,안양동안구,호계동,아크로 베스티뉴,391,입주예정,2025-03,청약홈 분양정보 오픈API
2024000643,울산광역시,,울산중구,우정동,태화강 유보라 팰라티움(조합원 취소분),33,입주예정,2024-12,청약홈 분양정보 오픈API
2024000635,충남,,홍성군,홍북읍,e편한세상 내포 퍼스트드림(선택형 분양전환공공임대주택),949,입주예정,2027-01,청약홈 분양정보 오픈API
2024000632,울산광역시,,울산중구,다운동,울산 다운2지구 우미 린 어반파크,731,입주예정,2027-07,청약홈 분양정보 오픈API
2024000628,충청남도,,천안서북구,성성동,천안 아이파크 시티,892,입주예정,2027-12,청약홈 분양정보 오픈API
2024000624,울산광역시,,울산중구,학성동,더샵 시에르네,231,입주예정,2027-05,청약홈 분양정보 오픈API
2024000608,울산광역시,,울산중구,학산동,번영로 롯데캐슬 센트럴스카이,634,입주예정,2028-11,청약홈 분양정보 오픈API
2024000595,경기도,,평택시,장안동,평택 브레인시티 한신더휴,991,입주예정,2028-01,청약홈 분양정보 오픈API
2024000637,경기도,,광주시,곤지암읍,곤지암역 제일풍경채,565,입주예정,2027-08,청약홈 분양정보 오픈API
2024000631,인천광역시,,인천서구,,검단신도시 푸르지오 더 파크,919,입주예정,2027-12,청약홈 분양정보 오픈API
2024000609,경기도,,이천시,증일동,이천 중리지구 A-2블록 신안인스빌 퍼스티지,523,입주예정,2026-11,청약홈 분양정보 오픈API
2024000602,경기도,,광명시,소하동,광명 유승한내들 라포레,444,입주예정,2027-11,청약홈 분양정보 오픈API
2024000648,전북특별자치도,,익산시,,익산배산 제일풍경채 에듀파크 공가세대 일반공급,2,입주예정,2024-12,청약홈 분양정보 오픈API
2024000647,전북특별자치도,,완주군,이서면,전주·완주 혁신도시 에코르 2단지 공가세대 일반공급,18,입주예정,2024-12,청약홈 분양정보 오픈API
2024000625,강원특별자치도,,원주시,,원주무실 사랑으로 부영 분양전환 후 잔여세대,158,입주예정,2024-11,청약홈 분양정보 오픈API
2024820013,서울특별시,강서구,,화곡동,강서 금호어울림 퍼스티어 신혼희망타운(공공분양) 잔여세대,1,입주예정,2024-12,청약홈 분양정보 오픈API
2024000633,충청남도,,아산시,,더샵 탕정인피니티시티 3차,975,입주예정,2027-10,청약홈 분양정보 오픈API
2024000630,강원특별자치도,,강릉시,회산동,강릉 아테라,329,입주예정,2027-04,청약홈 분양정보 오픈API
2024000621,경기도,,양주시,덕계동,덕계역 한신더휴 포레스트,724,입주예정,2027-12,청약홈 분양정보 오픈API
2024000600,서울특별시,강동구,,천호동,VIORR(비오르),53,입주예정,2026-05,청약홈 분양정보 오픈API
2024000526,경기도,,평택시,합정동,힐스테이트 평택역센트럴시티,599,입주예정,2028-01,청약홈 분양정보 오픈API
2024000407,경기도,,의왕시,고천동,의왕고천지구 대방 디에트르 센트럴(B1BL),492,입주예정,2025-10,청약홈 분양정보 오픈API
2024000622,경기도,,오산시,탑동,오산세교 우미 린 센트럴시티(A-14블록)(본청약),1136,입주예정,2025-11,청약홈 분양정보 오픈API
2024000593,경기도,,양주시,남방동,양주역 푸르지오 센터파크,1172,입주예정,2028-02,청약홈 분양정보 오픈API
2024000591,경기도,,오산시,벌음동,오산세교 힐데스하임(A20블록)(본청약),679,입주예정,2027-02,청약홈 분양정보 오픈API
2024000576,전북특별자치도,,남원시,노암동,남원 드림헤이븐,115,입주예정,2025-03,청약홈 분양정보 오픈API
2024000592,경기도,,성남분당구,,성남판교 산운마을9단지 대방노블랜드 아파트 우선 분양전환 후 잔여세대,3,입주예정,2024-12,청약홈 분양정보 오픈API
2024000597,경기도,,수원시,영화동,수원 비셀토64,64,입주예정,2024-12,청약홈 분양정보 오픈API
2024000594,인천광역시,,인천연수구,옥련동,래미안 센트리폴(3BL),1024,입주예정,2027-12,청약홈 분양정보 오픈API
2024000590,서울특별시,송파구,,신천동,잠실 래미안아이파크,589,입주예정,2025-12,청약홈 분양정보 오픈API
2024000585,인천광역시,,인천부평구,삼산동,두산위브 더센트럴 부평,141,입주예정,2028-04,청약홈 분양정보 오픈API
2024000577,대전광역시,,대전서구,월평동,둔산 해링턴 플레이스 리버파크,336,입주예정,2028-03,청약홈 분양정보 오픈API
2024000573,대전광역시,,대전중구,대흥동,대전 르에브 스위첸 2단지,551,입주예정,2027-09,청약홈 분양정보 오픈API
2024000572,대전광역시,,대전중구,대흥동,대전 르에브 스위첸 1단지,319,입주예정,2027-09,청약홈 분양정보 오픈API
2024000571,부산광역시,,부산연제구,연산동,센텀파크 SK VIEW,309,입주예정,2028-05,청약홈 분양정보 오픈API
2024000557,경기도,,가평군,청평면,청평 수자인 더퍼스트,551,입주예정,2027-09,청약홈 분양정보 오픈API
2024000361,경기도,,오산시,양산동,힐스테이트 오산더클래스,970,입주예정,2027-08,청약홈 분양정보 오픈API
2024000215,울산광역시,,울산남구,무거동,무거 비스타동원,481,입주예정,2028-01,청약홈 분양정보 오픈API
2024000589,충청남도,,천안서북구,성거읍,직산역 서희스타힐스(조합원 취소분),3,입주예정,2024-11,청약홈 분양정보 오픈API
2024000582,경기도,,파주시,목동동,파주운정3 지구 A20블록 공공분양주택(본청약),612,입주예정,2027-08,청약홈 분양정보 오픈API
2024000580,경기도,,가평군,가평읍,자라섬 수자인 리버페스타,381,입주예정,2027-09,청약홈 분양정보 오픈API
2024000562,전라남도,,목포시,석현동,하당 르파르크 시그니처,70,입주예정,2026-12,청약홈 분양정보 오픈API
2024000586,서울특별시,동작구,,노량진동,동작구수방사 공공분양주택(본청약),263,입주예정,2028-12,청약홈 분양정보 오픈API
2024000574,경기도,,이천시,안흥동,이천 서희스타힐스 SKY (조합원 취소분),48,입주예정,2029-01,청약홈 분양정보 오픈API
2024000570,인천광역시,,인천계양구,상야동,인천계양지구 A-2블록 공공분양주택(본청약),747,입주예정,2026-12,청약홈 분양정보 오픈API
2024000559,경기도,,안성시,공도읍,공도 서희스타힐스(조합원 자격상실 세대),5,입주예정,2024-11,청약홈 분양정보 오픈API
2024000566,경기도,,부천소사구,괴안동,부천아테라자이(부천괴안지구 B-2블록),200,입주예정,2027-01,청약홈 분양정보 오픈API
2024000558,대구광역시,,대구북구,,대구 태전역 광신프로그레스(조합원 취소분),26,입주예정,2024-10,청약홈 분양정보 오픈API
2024000552,부산광역시,,부산사하구,감천동,사하 경남아너스빌 시그니처,380,입주예정,2027-12,청약홈 분양정보 오픈API
2024000534,서울특별시,마포구,,아현동,마포 에피트 어바닉,163,입주예정,2028-07,청약홈 분양정보 오픈API
2024000507,인천광역시,,인천미추홀구,학익동,시티오씨엘 6단지,1734,입주예정,2028-04,청약홈 분양정보 오픈API
2024000502,경기도,,과천시,별양동,프레스티어자이,287,입주예정,2027-10,청약홈 분양정보 오픈API
2024000333,서울특별시,노원구,,공릉동,하우스토리 센트럴포레,40,입주예정,2027-06,청약홈 분양정보 오픈API
2024000551,부산광역시,,부산수영구,광안동,광안센텀 비스타동원,208,입주예정,2027-09,청약홈 분양정보 오픈API
2024000547,서울특별시,강남구,,대치동,디에이치 대치 에델루이,72,입주예정,2025-08,청약홈 분양정보 오픈API
2024000473,대구광역시,,대구남구,대명동,e편한세상 명덕역 퍼스트마크,1112,입주예정,2026-01,청약홈 분양정보 오픈API
2024000540,경기도,,성남분당구,,판교원마을 6단지 대광로제비앙 우선 분양 후 잔여세대,3,입주예정,2024-11,청약홈 분양정보 오픈API
2024000049,강원특별자치도,,인제군,북면,인제 라포레 아파트,121,입주예정,2024-11,청약홈 분양정보 오픈API
2024820012,서울특별시,강남구,,자곡동,수서역세권 A3블록 신혼희망타운(공공분양) 잔여세대,1,입주예정,2024-12,청약홈 분양정보 오픈API
2024820011,인천광역시,,인천계양구,상야동,인천계양 A3블록 신혼희망타운(공공분양)(본청약),359,입주예정,2026-12,청약홈 분양정보 오픈API
2024000517,강원특별자치도,,원주시,AC-4블럭(무실동,원주역 우미 린 더 스카이,900,입주예정,2028-08,청약홈 분양정보 오픈API
2024000387,부산광역시,,부산수영구,광안동,드파인 광안,567,입주예정,2026-06,청약홈 분양정보 오픈API
2024000307,경기도,,의정부시,금오동,의정부 롯데캐슬 나리벡시티,671,입주예정,2027-11,청약홈 분양정보 오픈API
2024000537,경기도,,양주시,백석읍,양주 백석 모아엘가 그랑데,929,입주예정,2027-10,청약홈 분양정보 오픈API
2024000520,부산광역시,,부산동래구,수안동,동래 롯데캐슬 시그니처(조합원 취소분),8,입주예정,2027-11,청약홈 분양정보 오픈API
2024000210,경기도,,성남중원구,중앙동,해링턴 스퀘어 신흥역,1319,입주예정,2027-12,청약홈 분양정보 오픈API
2024000492,충청북도,,충주시,호암동,한화포레나 충주호암,173,입주예정,2027-08,청약홈 분양정보 오픈API
2024000516,경기도,,수원장안구,이목동,북수원이목지구 대방 디에트르 더 리체Ⅰ,768,입주예정,2027-09,청약홈 분양정보 오픈API
